systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,imuStatus,temperature,pressure,magX,magY,magZ,accelX,accelY,accelZ,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
3437550983857,3443376257000,1422735113475134976,3443376257000,475143000,25,2,4,20,11,35,475,0,23.315001,101.729004,0.156212,0.549416,-0.063663,6.486997,0.019263,7.387149,25,2,4,20,11,35,399,9,3,32.866370,-117.254141,-36.833000,-2455693.775111,-4767177.673445,3441500.043076,14.077621,37.958073,44.976471,73.984856,41.236050,-179.899429,0.747742,0.562922,-0.281751,0.211228,133,32.866364,-117.254144,-36.436318,-2455694.434745,-4767178.237553,3441499.785080,4.745996
3437576295042,3443401257000,1422735113500134912,3443401257000,500143000,25,2,4,20,11,35,500,16,23.309999,101.725006,0.155543,0.551562,-0.064652,6.439139,0.027361,7.375958,25,2,4,20,11,35,399,9,3,32.866370,-117.254141,-36.833000,-2455693.775111,-4767177.673445,3441500.043076,14.077621,37.958073,44.976471,73.984253,41.235905,-179.899323,0.747746,0.562918,-0.281751,0.211225,32901,32.866364,-117.254144,-36.435097,-2455694.435407,-4767178.238589,3441499.785435,4.749384
3437601598375,3443426257000,1422735113525134848,3443426257000,525143000,25,2,4,20,11,35,525,16,23.320002,101.716003,0.155519,0.549893,-0.062959,6.470016,-0.013877,7.355909,25,2,4,20,11,35,399,9,3,32.866370,-117.254141,-36.833000,-2455693.775111,-4767177.673445,3441500.043076,14.077621,37.958073,44.976471,73.984215,41.234299,-179.898331,0.747752,0.562919,-0.281746,0.211210,32901,32.866364,-117.254144,-36.433823,-2455694.436035,-4767178.239663,3441499.785860,4.752781
3437625844820,3443451258000,1422735113550135808,3443451258000,550144000,25,2,4,20,11,35,550,16,23.314999,101.725006,0.156449,0.551116,-0.061793,6.447230,0.006471,7.355303,25,2,4,20,11,35,399,9,3,32.866370,-117.254141,-36.833000,-2455693.775111,-4767177.673445,3441500.043076,14.077621,37.958073,44.976471,73.983978,41.234116,-179.899216,0.747752,0.562920,-0.281740,0.211214,2181,32.866364,-117.254144,-36.432602,-2455694.436792,-4767178.240667,3441499.786191,4.756183
3437651153283,3443476257000,1422735113575134976,3443476257000,575143000,25,2,4,20,11,35,575,0,23.309998,101.712006,0.156464,0.550850,-0.065114,6.475723,0.023622,7.365667,25,2,4,20,11,35,399,9,3,32.866370,-117.254141,-36.833000,-2455693.775111,-4767177.673445,3441500.043076,14.077621,37.958073,44.976471,73.984795,41.234325,-179.899612,0.747746,0.562925,-0.281739,0.211220,2181,32.866364,-117.254144,-36.431407,-2455694.437372,-4767178.241764,3441499.786474,4.759592
3437676472005,3443501257000,1422735113600134912,3443501257000,600143000,25,2,4,20,11,35,600,16,23.330000,101.716003,0.155308,0.551320,-0.064410,6.470908,0.013446,7.357255,25,2,4,20,11,35,399,9,3,32.866370,-117.254141,-36.833000,-2455693.775111,-4767177.673445,3441500.043076,14.077621,37.958073,44.976471,73.985863,41.235283,-179.898056,0.747742,0.562927,-0.281750,0.211217,32901,32.866364,-117.254144,-36.430195,-2455694.438028,-4767178.242790,3441499.786831,4.763008
3437700745857,3443526257000,1422735113625134848,3443526257000,625143000,25,2,4,20,11,35,625,16,23.309999,101.725006,0.155530,0.550850,-0.063451,6.454802,0.002370,7.373565,25,2,4,20,11,35,399,9,3,32.866370,-117.254141,-36.833000,-2455693.775111,-4767177.673445,3441500.043076,14.077621,37.958073,44.976471,73.987900,41.235767,-179.896683,0.747733,0.562936,-0.281757,0.211216,32901,32.866364,-117.254144,-36.428965,-2455694.438730,-4767178.243813,3441499.787193,4.766430
3437726053561,3443551256000,1422735113650133760,3443551256000,650142000,25,2,4,20,11,35,650,16,23.309999,101.725006,0.156216,0.549896,-0.063672,6.445164,0.025013,7.368110,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.987801,41.236313,-179.896454,0.747732,0.562934,-0.281761,0.211217,32901,32.866364,-117.254146,-36.361485,-2455694.575630,-4767178.244829,3441499.813108,4.769173
3437751409264,3443576257000,1422735113675134976,3443576257000,675143000,25,2,4,20,11,35,675,0,23.324999,101.725006,0.155761,0.550123,-0.064626,6.448869,0.003832,7.353776,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.987358,41.235043,-179.897446,0.747736,0.562936,-0.281749,0.211216,10373,32.866364,-117.254146,-36.359941,-2455694.576922,-4767178.245872,3441499.813602,4.747397
3437775674560,3443601257000,1422735113700134912,3443601257000,700143000,25,2,4,20,11,35,700,16,23.320002,101.729004,0.155990,0.550860,-0.062976,6.461083,0.019551,7.386894,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.986198,41.236752,-179.899231,0.747734,0.562929,-0.281754,0.211233,10373,32.866364,-117.254146,-36.358617,-2455694.578047,-4767178.246837,3441499.813916,4.750731
3437800977579,3443626257000,1422735113725134848,3443626257000,725143000,25,2,4,20,11,35,725,16,23.330000,101.729004,0.155757,0.550615,-0.063210,6.467084,0.001545,7.325612,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.986992,41.237469,-179.898727,0.747729,0.562932,-0.281759,0.211235,32901,32.866364,-117.254146,-36.357332,-2455694.579107,-4767178.247723,3441499.814314,4.754071
3437826277227,3443651257000,1422735113750135040,3443651257000,750143000,25,2,4,20,11,35,750,16,23.314999,101.712006,0.155990,0.550372,-0.063918,6.460671,0.028878,7.388315,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.987648,41.237431,-179.898499,0.747727,0.562936,-0.281759,0.211235,32901,32.866364,-117.254146,-36.356094,-2455694.580199,-4767178.248628,3441499.814576,4.757417
3437850527764,3443676257000,1422735113775134720,3443676257000,775143000,25,2,4,20,11,35,775,0,23.330000,101.729004,0.157152,0.551599,-0.062752,6.452799,0.000061,7.380276,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.988464,41.237965,-179.897903,0.747722,0.562938,-0.281764,0.211236,133,32.866364,-117.254146,-36.354782,-2455694.581301,-4767178.249588,3441499.814893,4.760770
3437875825690,3443701257000,1422735113800134912,3443701257000,800143000,25,2,4,20,11,35,800,16,23.330000,101.716003,0.156932,0.551579,-0.064890,6.457922,0.008908,7.331517,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.986732,41.237080,-179.899689,0.747730,0.562933,-0.281752,0.211239,133,32.866364,-117.254146,-36.353525,-2455694.582375,-4767178.250528,3441499.815152,4.763457
3437901124042,3443726257000,1422735113825135104,3443726257000,825143000,25,2,4,20,11,35,825,16,23.330000,101.729004,0.155089,0.552761,-0.064198,6.472724,0.002731,7.368150,25,2,4,20,11,35,599,9,3,32.866370,-117.254141,-36.829000,-2455693.765111,-4767177.673445,3441500.053076,14.096944,38.031586,45.084465,73.985954,41.237686,-179.901413,0.747729,0.562931,-0.281749,0.211251,32901,32.866364,-117.254146,-36.352164,-2455694.583470,-4767178.251488,3441499.815565,4.767496
3437926426172,3443751256000,1422735113850134016,3443751256000,850142000,25,2,4,20,11,35,850,16,23.325001,101.729004,0.155286,0.549647,-0.063192,6.471099,0.019831,7.399057,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.985756,41.236744,-179.901581,0.747732,0.562932,-0.281743,0.211247,32901,32.866364,-117.254146,-36.350775,-2455694.584641,-4767178.252482,3441499.815926,4.770194
3437950674486,3443776257000,1422735113875134976,3443776257000,875143000,25,2,4,20,11,35,875,0,23.330002,101.729004,0.156227,0.551342,-0.063222,6.460933,0.023123,7.366422,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.986481,41.235844,-179.901169,0.747731,0.562938,-0.281738,0.211242,30853,32.866363,-117.254146,-36.306294,-2455694.633316,-4767178.293020,3441499.807613,4.755244
3437976027746,3443801257000,1422735113900134912,3443801257000,900143000,25,2,4,20,11,35,900,16,23.330000,101.716003,0.156222,0.551350,-0.062272,6.451769,0.002291,7.394771,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.987137,41.236267,-179.901184,0.747727,0.562941,-0.281739,0.211246,30853,32.866363,-117.254146,-36.304959,-2455694.634582,-4767178.294009,3441499.807816,4.758556
3438000420023,3443826257000,1422735113925134848,3443826257000,925143000,25,2,4,20,11,35,925,16,23.330000,101.729004,0.155289,0.549644,-0.063667,6.435711,0.008158,7.358613,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.987610,41.236137,-179.901550,0.747724,0.562945,-0.281736,0.211249,32901,32.866363,-117.254146,-36.303570,-2455694.635788,-4767178.295082,3441499.808044,4.761875
3438025757820,3443851257000,1422735113950135040,3443851257000,950143000,25,2,4,20,11,35,950,16,23.314999,101.725006,0.155999,0.551091,-0.064168,6.456161,-0.004998,7.341545,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.987953,41.236423,-179.901382,0.747722,0.562947,-0.281738,0.211250,32901,32.866363,-117.254146,-36.302127,-2455694.637103,-4767178.296165,3441499.808281,4.765200
3438051073320,3443876257000,1422735113975134976,3443876257000,975143000,25,2,4,20,11,35,975,0,23.330000,101.716003,0.155535,0.551087,-0.063930,6.488693,0.024758,7.370220,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.988373,41.236931,-179.900970,0.747720,0.562947,-0.281742,0.211251,8325,32.866363,-117.254146,-36.300819,-2455694.638352,-4767178.297148,3441499.808455,4.768531
3438076385838,3443901257000,1422735114000134912,3443901257000,145000,25,2,4,20,11,36,0,16,23.319998,101.725006,0.155746,0.550146,-0.061776,6.463167,0.026263,7.363913,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.989273,41.237598,-179.900574,0.747714,0.562951,-0.281747,0.211254,8325,32.866363,-117.254146,-36.299503,-2455694.639537,-4767178.298111,3441499.808714,4.771870
3438100632023,3443926257000,1422735114025134848,3443926257000,25145000,25,2,4,20,11,36,25,16,23.330000,101.716003,0.155538,0.552544,-0.062056,6.446584,-0.000274,7.376544,25,2,4,20,11,35,799,9,3,32.866370,-117.254143,-36.569000,-2455694.025111,-4767177.793445,3441500.183076,14.115122,38.102612,45.191402,73.989571,41.237366,-179.902023,0.747711,0.562957,-0.281738,0.211262,45189,32.866363,-117.254146,-36.298115,-2455694.640725,-4767178.299189,3441499.808946,4.775214
3438125926505,3443951256000,1422735114050135808,3443951256000,50144000,25,2,4,20,11,36,50,16,23.325001,101.729004,0.155294,0.551097,-0.062268,6.431061,0.022755,7.382514,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.991035,41.236885,-179.901947,0.747705,0.562967,-0.281732,0.211263,45189,32.866363,-117.254146,-36.296803,-2455694.642024,-4767178.300182,3441499.809076,4.777895
3438151224171,3443976257000,1422735114075137024,3443976257000,75145000,25,2,4,20,11,36,75,0,23.314999,101.729004,0.155757,0.549642,-0.064617,6.455593,0.004857,7.393271,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.992058,41.237469,-179.900238,0.747702,0.562969,-0.281743,0.211258,133,32.866363,-117.254147,-36.290403,-2455694.722255,-4767178.265671,3441499.811490,4.766634
3438175468171,3444001257000,1422735114100136704,3444001257000,100145000,25,2,4,20,11,36,100,16,23.319998,101.712006,0.155984,0.550626,-0.062259,6.462611,0.030484,7.359237,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.991371,41.237103,-179.900192,0.747706,0.562965,-0.281742,0.211254,133,32.866363,-117.254147,-36.289028,-2455694.723809,-4767178.266590,3441499.811656,4.769944
3438200763745,3444026257000,1422735114125136896,3444026257000,125145000,25,2,4,20,11,36,125,16,23.320002,101.716003,0.155778,0.552534,-0.063719,6.454621,0.020785,7.375916,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.993225,41.236649,-179.898132,0.747702,0.562973,-0.281745,0.211243,133,32.866363,-117.254147,-36.287598,-2455694.725396,-4767178.267515,3441499.811895,4.773260
3438226060894,3444051257000,1422735114150136832,3444051257000,150145000,25,2,4,20,11,36,150,16,23.330000,101.716003,0.156457,0.551592,-0.062514,6.458460,0.014597,7.352115,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.994179,41.237385,-179.898087,0.747695,0.562977,-0.281749,0.211248,32901,32.866363,-117.254147,-36.286339,-2455694.726884,-4767178.268331,3441499.812037,4.776583
3438250304134,3444076257000,1422735114175136768,3444076257000,175145000,25,2,4,20,11,36,175,0,23.314999,101.729004,0.156241,0.552784,-0.063248,6.453976,0.011107,7.371443,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.993973,41.236866,-179.898880,0.747696,0.562979,-0.281742,0.211250,32901,32.866363,-117.254147,-36.284971,-2455694.728429,-4767178.269202,3441499.812264,4.779911
3438275599912,3444101257000,1422735114200136960,3444101257000,200145000,25,2,4,20,11,36,200,16,23.330000,101.704002,0.155300,0.551089,-0.063218,6.473211,0.004510,7.372180,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.993073,41.238636,-179.899796,0.747695,0.562972,-0.281750,0.211263,133,32.866363,-117.254147,-36.283605,-2455694.729960,-4767178.270121,3441499.812431,4.783247
3438300927338,3444126257000,1422735114225136640,3444126257000,225145000,25,2,4,20,11,36,225,16,23.330000,101.716003,0.154381,0.551067,-0.064405,6.463414,0.020406,7.357727,25,2,4,20,11,36,0,9,3,32.866369,-117.254143,-36.638000,-2455693.995111,-4767177.763445,3441500.123076,14.133389,38.179131,45.307049,73.996536,41.238647,-179.896439,0.747684,0.562986,-0.281761,0.211250,133,32.866363,-117.254147,-36.282229,-2455694.731468,-4767178.271041,3441499.812633,4.786590
3438326274431,3444151257000,1422735114250136832,3444151257000,250145000,25,2,4,20,11,36,250,16,23.330000,101.716003,0.156226,0.551588,-0.062514,6.479343,0.011070,7.367653,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.997688,41.236938,-179.894669,0.747686,0.562993,-0.281756,0.211232,32901,32.866363,-117.254148,-36.247615,-2455694.880405,-4767178.265095,3441499.779034,4.789268
3438350560616,3444176257000,1422735114275136768,3444176257000,275145000,25,2,4,20,11,36,275,0,23.330000,101.729004,0.156940,0.552786,-0.064198,6.433953,0.027549,7.347380,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.997787,41.237442,-179.895554,0.747682,0.562995,-0.281755,0.211241,32901,32.866363,-117.254148,-36.246058,-2455694.882735,-4767178.265980,3441499.779034,4.769865
3438375896171,3444201257000,1422735114300136704,3444201257000,300145000,25,2,4,20,11,36,300,16,23.330000,101.729004,0.155758,0.550371,-0.063680,6.462672,0.008971,7.348604,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.997375,41.235569,-179.896423,0.747687,0.562998,-0.281739,0.211236,133,32.866363,-117.254148,-36.244618,-2455694.884811,-4767178.266819,3441499.779061,4.773130
3438400201505,3444226257000,1422735114325136896,3444226257000,325145000,25,2,4,20,11,36,325,16,23.330000,101.716003,0.155552,0.553012,-0.063727,6.456115,0.014654,7.363605,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.996269,41.237465,-179.898651,0.747684,0.562992,-0.281743,0.211257,133,32.866363,-117.254148,-36.243172,-2455694.886778,-4767178.267723,3441499.779088,4.776402
3438425564153,3444251257000,1422735114350136832,3444251257000,350145000,25,2,4,20,11,36,350,16,23.330000,101.729004,0.155982,0.550141,-0.062726,6.466710,0.015846,7.356852,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.996773,41.237541,-179.898544,0.747682,0.562995,-0.281743,0.211258,32901,32.866363,-117.254149,-36.241749,-2455694.888834,-4767178.268574,3441499.779081,4.779680
3438450916375,3444276257000,1422735114375136768,3444276257000,375145000,25,2,4,20,11,36,375,0,23.324999,101.737007,0.156462,0.551342,-0.063698,6.442604,0.006457,7.342341,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.997337,41.238163,-179.896942,0.747680,0.562994,-0.281753,0.211252,32901,32.866363,-117.254149,-36.240352,-2455694.890930,-4767178.269343,3441499.779113,4.782965
3438475189393,3444301257000,1422735114400136704,3444301257000,400145000,25,2,4,20,11,36,400,16,23.330000,101.716003,0.156454,0.550623,-0.063447,6.460424,0.019594,7.393409,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.995911,41.240444,-179.897873,0.747680,0.562982,-0.281766,0.211266,133,32.866363,-117.254149,-36.238922,-2455694.892945,-4767178.270268,3441499.779046,4.786255
3438500661393,3444326257000,1422735114425136896,3444326257000,425145000,25,2,4,20,11,36,425,16,23.330000,101.729004,0.155539,0.551325,-0.064172,6.458177,0.013969,7.353353,25,2,4,20,11,36,199,9,3,32.866369,-117.254143,-36.633000,-2455694.055111,-4767177.743445,3441500.103076,14.150875,38.242058,45.413212,73.996155,41.241081,-179.898849,0.747675,0.562985,-0.281765,0.211276,133,32.866363,-117.254149,-36.237551,-2455694.894987,-4767178.271055,3441499.779044,4.789552
3438526066060,3444351257000,1422735114450136832,3444351257000,450145000,25,2,4,20,11,36,450,16,23.314999,101.725006,0.156913,0.550391,-0.063206,6.451389,-0.001774,7.370353,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,73.996178,41.241276,-179.899872,0.747673,0.562988,-0.281762,0.211284,32901,32.866362,-117.254150,-36.217572,-2455694.997910,-4767178.240985,3441499.784284,4.792193
3438550438801,3444376257000,1422735114475136768,3444376257000,475145000,25,2,4,20,11,36,475,0,23.330000,101.716003,0.156456,0.551349,-0.062747,6.463485,0.011941,7.365753,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,73.996994,41.240734,-179.900650,0.747669,0.562996,-0.281753,0.211288,32901,32.866362,-117.254150,-36.216173,-2455695.000496,-4767178.241595,3441499.784190,4.776960
3438575834560,3444401257000,1422735114500136960,3444401257000,500145000,25,2,4,20,11,36,500,16,23.330000,101.729004,0.155772,0.551569,-0.064177,6.436938,-0.014645,7.408212,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,73.998077,41.240002,-179.899216,0.747668,0.563001,-0.281753,0.211278,133,32.866362,-117.254150,-36.214728,-2455695.002964,-4767178.242299,3441499.784134,4.780202
3438600186819,3444426257000,1422735114525136640,3444426257000,525145000,25,2,4,20,11,36,525,16,23.330000,101.729004,0.156010,0.552293,-0.064189,6.445547,0.024251,7.363703,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,73.999153,41.241367,-179.897156,0.747663,0.563000,-0.281770,0.211274,133,32.866362,-117.254150,-36.213308,-2455695.005333,-4767178.243000,3441499.784107,4.783450
3438625592579,3444451257000,1422735114550136832,3444451257000,550145000,25,2,4,20,11,36,550,16,23.330000,101.729004,0.156453,0.550381,-0.063680,6.448941,0.011377,7.372116,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,74.000229,41.242287,-179.895554,0.747658,0.563002,-0.281782,0.211271,63621,32.866362,-117.254150,-36.211863,-2455695.007726,-4767178.243735,3441499.784061,4.786704
3438651000838,3444476257000,1422735114575137024,3444476257000,575145000,25,2,4,20,11,36,575,0,23.330000,101.729004,0.156210,0.550881,-0.060839,6.458887,0.004725,7.368961,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,73.999939,41.243065,-179.895248,0.747658,0.562997,-0.281789,0.211272,63621,32.866362,-117.254150,-36.210444,-2455695.010171,-4767178.244412,3441499.784012,4.789965
3438675344004,3444501257000,1422735114600136704,3444501257000,600145000,25,2,4,20,11,36,600,16,23.330000,101.729004,0.155543,0.551562,-0.064651,6.462524,0.014727,7.376782,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,74.001732,41.244186,-179.894012,0.747649,0.563004,-0.281799,0.211274,63621,32.866362,-117.254150,-36.209000,-2455695.012613,-4767178.245124,3441499.783962,4.793231
3438700751912,3444526257000,1422735114625136896,3444526257000,625145000,25,2,4,20,11,36,625,16,23.330000,101.729004,0.155071,0.551571,-0.062751,6.466452,0.019101,7.368440,25,2,4,20,11,36,399,9,3,32.866369,-117.254143,-36.751000,-2455693.975111,-4767177.683445,3441500.033076,14.166491,38.302376,45.517559,74.002792,41.244499,-179.893448,0.747644,0.563009,-0.281802,0.211274,2181,32.866362,-117.254150,-36.207523,-2455695.015011,-4767178.245856,3441499.783977,4.796504
3438725126949,3444551257000,1422735114650136832,3444551257000,650145000,25,2,4,20,11,36,650,16,23.330000,101.729004,0.156446,0.550148,-0.062726,6.457620,0.022370,7.386302,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.003494,41.244293,-179.892685,0.747643,0.563012,-0.281803,0.211270,2181,32.866362,-117.254151,-36.185259,-2455695.129914,-4767178.230157,3441499.765164,4.799127
3438750516801,3444576256000,1422735114675135744,3444576256000,675144000,25,2,4,20,11,36,675,0,23.330002,101.729004,0.156233,0.551335,-0.064172,6.447723,0.039595,7.394136,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.005829,41.243732,-179.891144,0.747635,0.563025,-0.281803,0.211263,41093,32.866362,-117.254151,-36.183651,-2455695.132894,-4767178.230902,3441499.764990,4.783700
3438775910338,3444601257000,1422735114700136960,3444601257000,700145000,25,2,4,20,11,36,700,16,23.330000,101.716003,0.156905,0.549671,-0.062955,6.464651,-0.003522,7.384367,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.004417,41.244114,-179.892471,0.747639,0.563018,-0.281801,0.211270,41093,32.866362,-117.254151,-36.182270,-2455695.135685,-4767178.231441,3441499.764815,4.786916
3438800237004,3444626257000,1422735114725136640,3444626257000,725145000,25,2,4,20,11,36,725,16,23.330000,101.716003,0.155300,0.551089,-0.063218,6.460238,0.009221,7.369365,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.004776,41.243725,-179.891922,0.747639,0.563020,-0.281801,0.211265,16517,32.866362,-117.254151,-36.180760,-2455695.138505,-4767178.232080,3441499.764718,4.790140
3438825608282,3444651257000,1422735114750136832,3444651257000,750145000,25,2,4,20,11,36,750,16,23.330000,101.729004,0.155999,0.551822,-0.062993,6.444574,0.037967,7.358744,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.003601,41.242142,-179.893143,0.747647,0.563018,-0.281787,0.211263,16517,32.866362,-117.254151,-36.179332,-2455695.141367,-4767178.232684,3441499.764492,4.793369
3438850969208,3444676261000,1422735114775140864,3444676261000,775149000,25,2,4,20,11,36,775,0,23.330000,101.716003,0.155764,0.551094,-0.063455,6.455898,0.031015,7.346888,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.004570,41.242504,-179.892776,0.747642,0.563023,-0.281789,0.211264,43141,32.866362,-117.254151,-36.177836,-2455695.144168,-4767178.233390,3441499.764290,4.796604
3438875262264,3444701257000,1422735114800136704,3444701257000,800145000,25,2,4,20,11,36,800,16,23.319998,101.725006,0.156698,0.551582,-0.064177,6.448611,0.009243,7.355532,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.004913,41.242706,-179.892670,0.747640,0.563024,-0.281790,0.211265,43141,32.866362,-117.254151,-36.176409,-2455695.147006,-4767178.233946,3441499.764144,4.799846
3438900609486,3444726257000,1422735114825136896,3444726257000,825145000,25,2,4,20,11,36,825,16,23.330000,101.729004,0.155769,0.551331,-0.063935,6.469499,-0.000860,7.321705,25,2,4,20,11,36,599,9,3,32.866369,-117.254144,-36.693000,-2455694.105111,-4767177.683445,3441500.043076,14.181526,38.359962,45.620754,74.002594,41.241211,-179.895401,0.747650,0.563019,-0.281771,0.211270,20613,32.866362,-117.254151,-36.174910,-2455695.149907,-4767178.234568,3441499.763994,4.803093
