systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,imuStatus,temperature,pressure,magX,magY,magZ,accelX,accelY,accelZ,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
175346972503,181126257000,1421179521997200896,181126257000,997210000,25,1,17,20,5,7,998,16,26.109999,102.319008,1.076607,1.601550,3.735270,-4.862482,-4.634356,-8.074236,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-106.686852,-22.751776,20.404253,0.052066,0.255197,0.753176,-0.604061,133,32.865375,-117.254179,-15.755446,-2455732.497365,-4767245.106292,3441418.907369,1.559855
175372230614,181151257000,1421179522022201088,181151257000,22212000,25,1,17,20,5,8,23,16,26.109999,102.319008,1.086003,1.613671,3.731490,-4.823192,-4.153299,-7.976863,25,1,17,20,5,3,800,9,4,32.865377,-117.254181,-14.512000,-2455733.075110,-4767245.703444,3441419.713078,6.169972,6.452755,11.232764,-108.364059,-23.508289,21.688019,0.054446,0.266443,0.757272,-0.593787,32901,32.865375,-117.254179,-15.760696,-2455732.489923,-4767245.111267,3441418.896127,1.561765
175396438281,181176257000,1421179522047202816,181176257000,47212000,25,1,17,20,5,8,48,0,26.110001,102.319008,1.091910,1.623326,3.726093,-4.026332,-4.040680,-8.212370,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-109.825157,-23.887184,22.722439,0.055237,0.274334,0.761440,-0.584721,32901,32.865375,-117.254179,-15.765737,-2455732.483144,-4767245.116002,3441418.885127,1.563299
175423092040,181201257000,1421179522072203008,181201257000,72212000,25,1,17,20,5,8,73,16,26.109999,102.319008,1.099203,1.634226,3.723525,-3.767783,-4.148763,-8.042299,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-111.152512,-24.052685,23.570417,0.055324,0.280084,0.765711,-0.576350,133,32.865375,-117.254179,-15.681644,-2455732.521904,-4767245.187413,3441418.914355,1.553535
175447669633,181226257000,1421179522097202944,181226257000,97212000,25,1,17,20,5,8,98,16,26.109999,102.331001,1.104394,1.642687,3.720287,-3.867870,-3.654022,-8.234612,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-112.488403,-24.115660,24.349539,0.055176,0.284937,0.770304,-0.567802,133,32.865375,-117.254178,-15.686312,-2455732.515403,-4767245.191969,3441418.904092,1.555382
175472602318,181251257000,1421179522122202880,181251257000,122212000,25,1,17,20,5,8,123,16,26.109999,102.319008,1.108407,1.650675,3.719909,-3.832026,-3.026919,-8.400809,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-113.849182,-24.113314,25.158915,0.054592,0.289732,0.774971,-0.559013,32901,32.865375,-117.254178,-15.691029,-2455732.508794,-4767245.196560,3441418.893767,1.557243
175496930540,181276257000,1421179522147203072,181276257000,147212000,25,1,17,20,5,8,148,0,26.109999,102.319008,1.113821,1.659639,3.719039,-3.733095,-3.622708,-8.262802,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-115.167778,-24.049669,26.057364,0.053147,0.294941,0.779222,-0.550453,32901,32.865374,-117.254178,-15.695823,-2455732.501933,-4767245.201424,3441418.883103,1.559117
175522356596,181301257000,1421179522172202752,181301257000,172212000,25,1,17,20,5,8,173,16,26.109999,102.319008,1.117173,1.669272,3.715068,-3.544803,-4.107604,-8.176949,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-116.527390,-23.920788,26.971331,0.051386,0.300030,0.783654,-0.541505,133,32.865374,-117.254178,-15.700653,-2455732.494812,-4767245.206434,3441418.872356,1.561005
175547653373,181326257000,1421179522197202944,181326257000,197212000,25,1,17,20,5,8,198,16,26.109999,102.319008,1.120761,1.680368,3.713211,-3.839463,-3.981559,-7.989758,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-118.031799,-23.753393,27.837627,0.050076,0.304647,0.788838,-0.531430,133,32.865374,-117.254178,-15.705478,-2455732.487418,-4767245.211465,3441418.861784,1.562907
175573044318,181351257000,1421179522222203136,181351257000,222212000,25,1,17,20,5,8,223,16,26.109999,102.319008,1.123869,1.689774,3.711385,-3.923735,-4.020027,-7.654983,25,1,17,20,5,4,0,9,4,32.865376,-117.254180,-14.488000,-2455733.015110,-4767245.823444,3441419.633078,6.132363,6.467976,11.279407,-119.677612,-23.647478,28.781548,0.049380,0.310046,0.794131,-0.520374,32901,32.865374,-117.254178,-15.710393,-2455732.479880,-4767245.216520,3441418.851114,1.564822
175597253281,181376257000,1421179522247202816,181376257000,247212000,25,1,17,20,5,8,248,0,26.114998,102.323006,1.128636,1.702559,3.708309,-4.068813,-4.501311,-7.401386,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-121.519806,-23.564449,29.851368,0.049000,0.316389,0.799686,-0.507937,32901,32.865374,-117.254178,-15.640929,-2455732.481118,-4767245.286644,3441418.881752,1.566363
175622549021,181401257000,1421179522272203008,181401257000,272212000,25,1,17,20,5,8,273,16,26.120001,102.331001,1.134360,1.717259,3.702587,-4.201786,-4.624310,-7.377858,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-123.540054,-23.496313,30.948032,0.049333,0.322962,0.805636,-0.494178,133,32.865374,-117.254178,-15.645848,-2455732.473379,-4767245.291892,3441418.870952,1.557316
175647934077,181426257000,1421179522297202944,181426257000,297212000,25,1,17,20,5,8,298,16,26.119997,102.323006,1.140742,1.728612,3.698109,-4.178016,-4.978676,-7.278395,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-125.697601,-23.426008,32.043449,0.050294,0.329517,0.811865,-0.479338,133,32.865374,-117.254177,-15.650915,-2455732.465954,-4767245.296883,3441418.860011,1.559183
175672126299,181451257000,1421179522322202880,181451257000,322212000,25,1,17,20,5,8,323,16,26.115000,102.319008,1.145518,1.740409,3.691725,-4.026612,-5.654791,-7.644558,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-127.887169,-23.402550,33.059090,0.052291,0.335685,0.817992,-0.464188,133,32.865374,-117.254177,-15.655962,-2455732.458798,-4767245.301744,3441418.849094,1.561061
175697344188,181476257000,1421179522347203072,181476257000,347212000,25,1,17,20,5,8,348,0,26.125000,102.319008,1.151005,1.754629,3.686486,-3.896644,-5.797577,-7.858506,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-130.068268,-23.535887,33.948414,0.056205,0.341431,0.823711,-0.449183,32901,32.865374,-117.254177,-15.660660,-2455732.451916,-4767245.306595,3441418.838638,1.562950
175722862892,181501257000,1421179522372202752,181501257000,372212000,25,1,17,20,5,8,373,16,26.119997,102.323006,1.157627,1.764748,3.677989,-4.434358,-5.553810,-7.786265,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-132.336990,-23.885311,34.887321,0.062085,0.348039,0.828718,-0.433866,32901,32.865374,-117.254177,-15.664928,-2455732.445178,-4767245.311583,3441418.828688,1.564851
175747371633,181526257000,1421179522397202944,181526257000,397212000,25,1,17,20,5,8,398,16,26.119997,102.336006,1.164738,1.777522,3.669686,-4.864645,-5.763136,-7.172574,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-134.721924,-24.391037,35.979439,0.069240,0.355956,0.832903,-0.418060,133,32.865374,-117.254177,-15.668749,-2455732.438759,-4767245.316877,3441418.818911,1.566763
175772772577,181551257000,1421179522422202880,181551257000,422212000,25,1,17,20,5,8,423,16,26.115000,102.306007,1.171148,1.787123,3.656922,-4.884498,-5.757373,-6.712723,25,1,17,20,5,4,200,9,4,32.865376,-117.254179,-14.425000,-2455733.005110,-4767245.913444,3441419.623078,6.096251,6.484622,11.348866,-137.061829,-24.832445,37.127846,0.075887,0.363943,0.836508,-0.402543,133,32.865374,-117.254177,-15.672225,-2455732.432972,-4767245.322273,3441418.809181,1.568686
175797000207,181576257000,1421179522447202816,181576257000,447212000,25,1,17,20,5,8,448,0,26.115000,102.323006,1.175720,1.801556,3.649779,-4.769159,-5.806892,-6.450453,25,1,17,20,5,4,400,9,4,32.865376,-117.254179,-14.399000,-2455732.975110,-4767245.943444,3441419.653078,5.997289,6.449579,11.455717,-139.080444,-24.969097,38.168968,0.079820,0.370504,0.839779,-0.388749,32901,32.865373,-117.254177,-15.675528,-2455732.427713,-4767245.327689,3441418.799371,1.570230
175822285632,181601257000,1421179522472203008,181601257000,472212000,25,1,17,20,5,8,473,16,26.109999,102.319008,1.177457,1.811646,3.645801,-4.259919,-5.911367,-6.199250,25,1,17,20,5,4,400,9,4,32.865376,-117.254179,-14.399000,-2455732.975110,-4767245.943444,3441419.653078,5.997289,6.449579,11.455717,-140.611420,-24.666506,39.048279,0.079512,0.375236,0.842833,-0.377503,32901,32.865374,-117.254177,-15.606456,-2455732.435193,-4767245.380680,3441418.848438,1.560527
