systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
782600766178,788426257000,1422575165004345600,788426257000,4356000,25,2,2,23,45,47,5,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.393562,-0.357002,-2.608626,-0.021462,0.008198,-0.480110,0.876908,30853,32.865924,-117.254205,-30.132221,-2455713.983159,-4767203.877842,3441462.266583,3.481783
782626172048,788451257000,1422575165029345792,788451257000,29356000,25,2,2,23,45,47,30,25,2,2,23,45,46,800,7,3,32.865944,-117.254197,-26.012000,-2455714.335111,-4767206.143445,3441466.223077,13.021749,13.368916,23.593800,-57.392021,-0.352259,-2.611276,-0.021463,0.008245,-0.480097,0.876914,39045,32.865924,-117.254205,-30.157063,-2455713.978756,-4767203.861498,3441462.246415,3.483771
782650893419,788476257000,1422575165054347520,788476257000,54356000,25,2,2,23,45,47,55,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.390564,-0.354232,-2.610065,-0.021462,0.008225,-0.480086,0.876920,39045,32.865924,-117.254204,-30.011471,-2455714.013322,-4767203.963345,3441462.350064,3.462673
782676316752,788501259000,1422575165079349504,788501259000,79358000,25,2,2,23,45,47,80,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.390533,-0.363399,-2.604220,-0.021455,0.008130,-0.480088,0.876920,39045,32.865924,-117.254204,-30.035749,-2455714.009027,-4767203.947412,3441462.330294,3.464990
782700612437,788526257000,1422575165104347392,788526257000,104356000,25,2,2,23,45,47,105,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.389317,-0.369040,-2.598939,-0.021439,0.008064,-0.480080,0.876926,133,32.865924,-117.254205,-30.060196,-2455714.005271,-4767203.931122,3441462.310322,3.466934
782725848604,788551257000,1422575165129347328,788551257000,129356000,25,2,2,23,45,47,130,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.388031,-0.368681,-2.598922,-0.021437,0.008067,-0.480070,0.876931,133,32.865924,-117.254205,-30.084815,-2455714.000991,-4767203.914886,3441462.290329,3.468889
782751238604,788576257000,1422575165154347520,788576257000,154356000,25,2,2,23,45,47,155,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.387501,-0.367546,-2.599650,-0.021438,0.008078,-0.480066,0.876933,32901,32.865924,-117.254205,-30.109467,-2455713.996568,-4767203.898678,3441462.270338,3.470856
782776270419,788601259000,1422575165179349504,788601259000,179358000,25,2,2,23,45,47,180,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.387398,-0.375236,-2.594364,-0.021430,0.007997,-0.480066,0.876934,32901,32.865924,-117.254205,-30.134146,-2455713.992199,-4767203.882455,3441462.250281,3.472835
782801152215,788626257000,1422575165204347392,788626257000,204356000,25,2,2,23,45,47,205,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.387115,-0.381700,-2.590218,-0.021425,0.007931,-0.480066,0.876935,133,32.865924,-117.254205,-30.158858,-2455713.987781,-4767203.866201,3441462.230238,3.474827
782825537900,788651257000,1422575165229347584,788651257000,229356000,25,2,2,23,45,47,230,25,2,2,23,45,47,0,7,3,32.865944,-117.254196,-26.108000,-2455714.265111,-4767206.063445,3441466.213077,13.037382,13.359444,23.580046,-57.385048,-0.380528,-2.589031,-0.021411,0.007934,-0.480050,0.876944,133,32.865924,-117.254205,-30.183610,-2455713.983494,-4767203.849905,3441462.210090,3.476830
782851014048,788676257000,1422575165254347264,788676257000,254356000,25,2,2,23,45,47,255,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.383640,-0.378822,-2.591000,-0.021419,0.007955,-0.480038,0.876950,32901,32.865924,-117.254204,-30.027904,-2455714.013086,-4767203.959443,3441462.325318,3.455287
782875394011,788701259000,1422575165279349248,788701259000,279358000,25,2,2,23,45,47,280,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.382889,-0.379154,-2.591245,-0.021423,0.007954,-0.480033,0.876953,32901,32.865924,-117.254204,-30.052182,-2455714.008740,-4767203.943520,3441462.305572,3.457615
782900694215,788726257000,1422575165304347392,788726257000,304356000,25,2,2,23,45,47,305,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.382057,-0.387571,-2.585109,-0.021411,0.007863,-0.480028,0.876957,133,32.865924,-117.254205,-30.076603,-2455714.004350,-4767203.927502,3441462.285721,3.459568
782925989993,788751257000,1422575165329347328,788751257000,329356000,25,2,2,23,45,47,330,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.381653,-0.393178,-2.580030,-0.021396,0.007799,-0.480026,0.876958,133,32.865924,-117.254205,-30.101059,-2455713.999989,-4767203.911437,3441462.265853,3.461533
782951288696,788776257000,1422575165354347520,788776257000,354356000,25,2,2,23,45,47,355,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.381741,-0.394246,-2.580398,-0.021403,0.007792,-0.480027,0.876958,32901,32.865924,-117.254205,-30.125550,-2455713.995605,-4767203.895329,3441462.245993,3.463510
782975507659,788801259000,1422575165379349504,788801259000,379358000,25,2,2,23,45,47,380,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.380753,-0.396831,-2.577852,-0.021394,0.007762,-0.480020,0.876962,32901,32.865924,-117.254205,-30.150065,-2455713.991197,-4767203.879252,3441462.226063,3.465499
783000782252,788826257000,1422575165404347392,788826257000,404356000,25,2,2,23,45,47,405,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.379398,-0.398296,-2.576922,-0.021394,0.007746,-0.480010,0.876968,133,32.865924,-117.254205,-30.174623,-2455713.986917,-4767203.863077,3441462.206101,3.467499
783026153381,788851257000,1422575165429347584,788851257000,429356000,25,2,2,23,45,47,430,25,2,2,23,45,47,200,7,3,32.865945,-117.254196,-26.230000,-2455714.175111,-4767205.953445,3441466.203077,13.052756,13.350182,23.566479,-57.378006,-0.393018,-2.581166,-0.021404,0.007804,-0.479998,0.876974,133,32.865924,-117.254205,-30.199263,-2455713.983227,-4767203.846583,3441462.186005,3.469511
783050411011,788876257000,1422575165454347264,788876257000,454356000,25,2,2,23,45,47,455,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.377056,-0.385694,-2.586222,-0.021412,0.007881,-0.479990,0.876978,32901,32.865924,-117.254204,-30.022594,-2455714.008015,-4767203.971742,3441462.321776,3.447182
783075783363,788901257000,1422575165479347456,788901257000,479356000,25,2,2,23,45,47,480,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.376884,-0.387016,-2.585786,-0.021414,0.007869,-0.479988,0.876978,32901,32.865924,-117.254204,-30.046519,-2455714.003574,-4767203.956062,3441462.302411,3.449510
783100754881,788926257000,1422575165504347392,788926257000,504356000,25,2,2,23,45,47,505,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.377193,-0.399613,-2.576234,-0.021394,0.007733,-0.479994,0.876977,133,32.865924,-117.254204,-30.070700,-2455713.999132,-4767203.940200,3441462.282825,3.451463
783126183307,788951257000,1422575165529347328,788951257000,529356000,25,2,2,23,45,47,530,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.377357,-0.409551,-2.569198,-0.021382,0.007628,-0.479997,0.876976,133,32.865924,-117.254204,-30.094932,-2455713.994681,-4767203.924305,3441462.263199,3.453427
783150695733,788976257000,1422575165554347520,788976257000,554356000,25,2,2,23,45,47,555,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.376781,-0.412231,-2.566841,-0.021375,0.007597,-0.479993,0.876979,32901,32.865924,-117.254204,-30.119216,-2455713.990220,-4767203.908360,3441462.243552,3.455403
783175221918,789001257000,1422575165579347456,789001257000,579356000,25,2,2,23,45,47,580,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.376400,-0.412333,-2.566565,-0.021373,0.007595,-0.479990,0.876981,32901,32.865924,-117.254205,-30.143560,-2455713.985768,-4767203.892375,3441462.223842,3.457390
783200797215,789026257000,1422575165604347392,789026257000,604356000,25,2,2,23,45,47,605,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.375736,-0.414399,-2.564880,-0.021369,0.007572,-0.479985,0.876984,133,32.865924,-117.254205,-30.167946,-2455713.981319,-4767203.876352,3441462.204105,3.459389
783226046344,789051257000,1422575165629347328,789051257000,629356000,25,2,2,23,45,47,630,25,2,2,23,45,47,400,7,3,32.865945,-117.254196,-26.300000,-2455714.115111,-4767205.893445,3441466.193077,13.067917,13.341120,23.553150,-57.375847,-0.421911,-2.560332,-0.021366,0.007495,-0.479988,0.876983,133,32.865924,-117.254205,-30.192490,-2455713.976778,-4767203.860226,3441462.184286,3.460998
783250453141,789076257000,1422575165654347520,789076257000,654356000,25,2,2,23,45,47,655,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.376003,-0.426776,-2.556487,-0.021357,0.007442,-0.479990,0.876982,133,32.865924,-117.254204,-30.044432,-2455714.004332,-4767203.967185,3441462.290415,3.440212
783275831918,789101258000,1422575165679348480,789101258000,679357000,25,2,2,23,45,47,680,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.376808,-0.430788,-2.552882,-0.021346,0.007397,-0.479997,0.876979,32901,32.865924,-117.254204,-30.068262,-2455713.999933,-4767203.951607,3441462.271054,3.442554
783300115289,789126257000,1422575165704347392,789126257000,704356000,25,2,2,23,45,47,705,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.378792,-0.433512,-2.549951,-0.021335,0.007364,-0.480013,0.876971,32901,32.865924,-117.254204,-30.092344,-2455713.995501,-4767203.935830,3441462.251528,3.444517
783325426048,789151257000,1422575165729347584,789151257000,729356000,25,2,2,23,45,47,730,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.381306,-0.440507,-2.544461,-0.021322,0.007288,-0.480033,0.876961,133,32.865924,-117.254204,-30.116478,-2455713.991040,-4767203.920035,3441462.231950,3.446493
783350744326,789176257000,1422575165754347264,789176257000,754356000,25,2,2,23,45,47,755,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.384056,-0.444503,-2.541413,-0.021315,0.007245,-0.480055,0.876949,133,32.865924,-117.254204,-30.140648,-2455713.986593,-4767203.904204,3441462.212348,3.448480
783375114566,789201257000,1422575165779347456,789201257000,779356000,25,2,2,23,45,47,780,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.385094,-0.447518,-2.539591,-0.021314,0.007214,-0.480064,0.876945,32901,32.865924,-117.254205,-30.164890,-2455713.982091,-4767203.888322,3441462.192719,3.450479
783400592011,789226257000,1422575165804347392,789226257000,804356000,25,2,2,23,45,47,805,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.385921,-0.454016,-2.534681,-0.021303,0.007144,-0.480071,0.876942,32901,32.865924,-117.254205,-30.189164,-2455713.977605,-4767203.872427,3441462.173040,3.452489
783425877548,789251257000,1422575165829347328,789251257000,829356000,25,2,2,23,45,47,830,25,2,2,23,45,47,600,7,3,32.865945,-117.254196,-26.406000,-2455714.035111,-4767205.803445,3441466.183077,13.082804,13.332293,23.540035,-57.387589,-0.455572,-2.532397,-0.021292,0.007123,-0.480085,0.876935,133,32.865924,-117.254205,-30.213410,-2455713.973096,-4767203.856577,3441462.153365,3.454511
783450090437,789276257000,1422575165854347520,789276257000,854356000,25,2,2,23,45,47,855,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.388470,-0.449785,-2.536860,-0.021302,0.007186,-0.480090,0.876931,133,32.865924,-117.254204,-30.053011,-2455714.010339,-4767203.952017,3441462.291218,3.455730
783475696011,789301257000,1422575165879347200,789301257000,879356000,25,2,2,23,45,47,880,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.388790,-0.439824,-2.542658,-0.021305,0.007287,-0.480091,0.876930,32901,32.865924,-117.254205,-30.076390,-2455714.006101,-4767203.936510,3441462.272478,3.435427
783500230455,789326257000,1422575165904347392,789326257000,904356000,25,2,2,23,45,47,905,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.387745,-0.428101,-2.550670,-0.021317,0.007410,-0.480080,0.876934,32901,32.865924,-117.254205,-30.100362,-2455714.001720,-4767203.920659,3441462.253220,3.437398
783525600585,789351257000,1422575165929347584,789351257000,929356000,25,2,2,23,45,47,930,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.386681,-0.421326,-2.556159,-0.021331,0.007485,-0.480071,0.876938,133,32.865924,-117.254205,-30.124371,-2455713.997332,-4767203.904781,3441462.233936,3.439381
783550411085,789376257000,1422575165954347264,789376257000,954356000,25,2,2,23,45,47,955,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.385765,-0.415965,-2.559956,-0.021337,0.007541,-0.480063,0.876942,133,32.865924,-117.254205,-30.148401,-2455713.993477,-4767203.888689,3441462.214529,3.441375
783575195714,789401257000,1422575165979347456,789401257000,979356000,25,2,2,23,45,47,980,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.385506,-0.413148,-2.562651,-0.021346,0.007574,-0.480060,0.876943,32901,32.865924,-117.254205,-30.172517,-2455713.989078,-4767203.872730,3441462.195167,3.443382
783599927807,789426257000,1422575166004347392,789426257000,4358000,25,2,2,23,45,48,5,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.384926,-0.414535,-2.561334,-0.021342,0.007558,-0.480056,0.876946,32901,32.865924,-117.254205,-30.196681,-2455713.984609,-4767203.856761,3441462.175780,3.445400
783625177733,789451257000,1422575166029347328,789451257000,29358000,25,2,2,23,45,48,30,25,2,2,23,45,47,800,7,3,32.865946,-117.254195,-26.496000,-2455713.955111,-4767205.713445,3441466.193077,13.097618,13.323986,23.527117,-57.385094,-0.418860,-2.557930,-0.021334,0.007511,-0.480058,0.876945,133,32.865924,-117.254205,-30.220885,-2455713.980217,-4767203.840751,3441462.156320,3.447429
783650761029,789476257000,1422575166054349312,789476257000,54358000,25,2,2,23,45,48,55,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.384296,-0.414975,-2.560994,-0.021341,0.007553,-0.480051,0.876948,133,32.865924,-117.254205,-30.065095,-2455714.018836,-4767203.953173,3441462.261338,3.426733
783674975103,789501257000,1422575166079348992,789501257000,79358000,25,2,2,23,45,48,80,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.383060,-0.409908,-2.565064,-0.021351,0.007609,-0.480041,0.876953,32901,32.865924,-117.254205,-30.088630,-2455714.014522,-4767203.937681,3441462.242344,3.429101
783700606862,789526257000,1422575166104349184,789526257000,104358000,25,2,2,23,45,48,105,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.382248,-0.410706,-2.563760,-0.021345,0.007597,-0.480035,0.876957,32901,32.865924,-117.254205,-30.112479,-2455714.010182,-4767203.921974,3441462.223083,3.431088
783725920455,789551257000,1422575166129349120,789551257000,129358000,25,2,2,23,45,48,130,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.381947,-0.407974,-2.566230,-0.021352,0.007628,-0.480032,0.876958,32901,32.865924,-117.254205,-30.136529,-2455714.005869,-4767203.906050,3441462.203734,3.432685
783750177862,789576257000,1422575166154349056,789576257000,154358000,25,2,2,23,45,48,155,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.381161,-0.401765,-2.571202,-0.021364,0.007696,-0.480025,0.876961,133,32.865924,-117.254205,-30.160344,-2455714.001551,-4767203.890357,3441462.184504,3.435096
783775605159,789601257000,1422575166179349248,789601257000,179358000,25,2,2,23,45,48,180,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.379391,-0.394961,-2.574728,-0.021363,0.007763,-0.480010,0.876969,133,32.865923,-117.254205,-30.184310,-2455713.997231,-4767203.874528,3441462.165184,3.437117
783800145103,789626256000,1422575166204348160,789626256000,204357000,25,2,2,23,45,48,205,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.378803,-0.394720,-2.575911,-0.021371,0.007769,-0.480005,0.876971,32901,32.865923,-117.254205,-30.208313,-2455713.992811,-4767203.858691,3441462.145877,3.439150
783825534140,789651257000,1422575166229349120,789651257000,229358000,25,2,2,23,45,48,230,25,2,2,23,45,48,0,7,3,32.865946,-117.254195,-26.544000,-2455713.915111,-4767205.673445,3441466.203077,13.117142,13.322317,23.516165,-57.378731,-0.394782,-2.576031,-0.021372,0.007769,-0.480004,0.876971,32901,32.865923,-117.254205,-30.232374,-2455713.988506,-4767203.842799,3441462.126457,3.441194
783850486992,789676257000,1422575166254349056,789676257000,254358000,25,2,2,23,45,48,255,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.377316,-0.395866,-2.574932,-0.021368,0.007756,-0.479994,0.876977,133,32.865925,-117.254203,-29.945919,-2455713.947573,-4767204.044067,3441462.406392,3.442838
783874880344,789701258000,1422575166279350016,789701258000,279359000,25,2,2,23,45,48,280,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.377262,-0.394919,-2.575500,-0.021369,0.007766,-0.479993,0.876978,133,32.865925,-117.254203,-29.968715,-2455713.942731,-4767204.028938,3441462.388632,3.413954
783900229196,789726257000,1422575166304349184,789726257000,304358000,25,2,2,23,45,48,305,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.376080,-0.388200,-2.580751,-0.021381,0.007839,-0.479983,0.876982,32901,32.865925,-117.254203,-29.991988,-2455713.937706,-4767204.013552,3441462.370479,3.415864
783926607103,789751257000,1422575166329349120,789751257000,329358000,25,2,2,23,45,48,330,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.375198,-0.377494,-2.588040,-0.021392,0.007951,-0.479974,0.876986,32901,32.865925,-117.254204,-30.015320,-2455713.932698,-4767203.998113,3441462.352279,3.417785
783949818362,789776257000,1422575166354349056,789776257000,354358000,25,2,2,23,45,48,355,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.373981,-0.368413,-2.595101,-0.021408,0.008050,-0.479963,0.876991,133,32.865924,-117.254204,-30.038690,-2455713.927682,-4767203.982650,3441462.334044,3.419716
783975213566,789801260000,1422575166379352064,789801260000,379361000,25,2,2,23,45,48,380,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.373417,-0.366183,-2.597236,-0.021415,0.008076,-0.479958,0.876993,133,32.865924,-117.254204,-30.062094,-2455713.922578,-4767203.967193,3441462.315803,3.421658
784000767936,789826257000,1422575166404349184,789826257000,404358000,25,2,2,23,45,48,405,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.372971,-0.367115,-2.597032,-0.021417,0.008068,-0.479955,0.876995,32901,32.865924,-117.254204,-30.085522,-2455713.917609,-4767203.951690,3441462.297486,3.423611
784026170455,789851257000,1422575166429349120,789851257000,429358000,25,2,2,23,45,48,430,25,2,2,23,45,48,200,11,3,32.865947,-117.254195,-26.670000,-2455713.835111,-4767205.563445,3441466.173077,12.741745,13.003271,22.897188,-57.372242,-0.361797,-2.601056,-0.021426,0.008125,-0.479948,0.876998,32901,32.865924,-117.254204,-30.109038,-2455713.912531,-4767203.936128,3441462.279163,3.425575
784050542566,789876257000,1422575166454349056,789876257000,454358000,25,2,2,23,45,48,455,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.371258,-0.353917,-2.606638,-0.021436,0.008209,-0.479939,0.877002,133,32.865925,-117.254203,-29.776419,-2455713.980960,-4767204.163731,3441462.530416,3.395076
784076220973,789901257000,1422575166479349248,789901257000,479358000,25,2,2,23,45,48,480,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.370743,-0.353600,-2.606508,-0.021433,0.008211,-0.479935,0.877004,133,32.865925,-117.254203,-29.798533,-2455713.976167,-4767204.149136,3441462.513145,3.397256
784100499714,789926257000,1422575166504348928,789926257000,504358000,25,2,2,23,45,48,505,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.369858,-0.357065,-2.605544,-0.021441,0.008180,-0.479929,0.877007,32901,32.865925,-117.254203,-29.821099,-2455713.971123,-4767204.134167,3441462.495734,3.399084
784125734362,789951257000,1422575166529349120,789951257000,529358000,25,2,2,23,45,48,530,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.369186,-0.357449,-2.606304,-0.021448,0.008180,-0.479923,0.877010,32901,32.865925,-117.254203,-29.843728,-2455713.966121,-4767204.119139,3441462.478259,3.400922
784149988584,789976257000,1422575166554349312,789976257000,554358000,25,2,2,23,45,48,555,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.368587,-0.353423,-2.609986,-0.021459,0.008226,-0.479918,0.877012,133,32.865925,-117.254203,-29.866385,-2455713.961086,-4767204.104097,3441462.460774,3.402770
784176427584,790001257000,1422575166579348992,790001257000,579358000,25,2,2,23,45,48,580,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.368401,-0.352247,-2.610854,-0.021461,0.008239,-0.479916,0.877013,133,32.865925,-117.254203,-29.889078,-2455713.956043,-4767204.089025,3441462.443269,3.404627
784201042955,790026257000,1422575166604349184,790026257000,604358000,25,2,2,23,45,48,605,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.368382,-0.353695,-2.609853,-0.021460,0.008224,-0.479916,0.877013,133,32.865925,-117.254203,-29.911754,-2455713.950925,-4767204.074024,3441462.425752,3.406495
784226541658,790051257000,1422575166629349120,790051257000,629358000,25,2,2,23,45,48,630,25,2,2,23,45,48,400,10,3,32.865947,-117.254195,-26.676000,-2455713.855111,-4767205.553445,3441466.163077,12.402912,12.702538,22.374916,-57.367691,-0.349224,-2.613651,-0.021470,0.008274,-0.479910,0.877016,32901,32.865925,-117.254203,-29.934589,-2455713.945919,-4767204.058814,3441462.408151,3.408373
784250996344,790076257000,1422575166654349056,790076257000,654358000,25,2,2,23,45,48,655,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.368328,-0.343160,-2.618503,-0.021482,0.008340,-0.479914,0.877013,32901,32.865926,-117.254202,-29.632744,-2455713.925969,-4767204.267466,3441462.691412,3.378528
